Date,1/17/2022,,
Time,18:14:57,,
Sampling Number,8192,Flicker (MAX) [dB],2.42
Weighting Factor,None,Detected Freq. [Hz],0.366
Decimation Interval,1,Max. [cd/m²],64.451
Flicker Output Sensor,XYZ,Min. [cd/m²],0.297
Light Receiving Sensor,Y (Lv),Ave. [cd/m²],7.684
,,,
Time [sec],Original Data,Weighted Data,
0.365,0.3464055,,
0.365333333,0.3357754,,
0.365666667,0.3538123,,
0.366,0.3357216,,
0.366333333,0.3311505,,
0.366666667,0.3618892,,
0.367,0.3331448,,
0.367333333,0.3475614,,
0.367666667,0.3636502,,
0.368,0.3222139,,
0.368333333,0.3454422,,
0.368666667,0.3194447,,
0.369,0.3526936,,
0.369333333,0.3211479,,
0.369666667,0.3448479,,
0.37,0.3527948,,
0.370333333,0.3263168,,
0.370666667,0.3310913,,
0.371,0.3473774,,
0.371333333,0.3441669,,
0.371666667,0.3293532,,
0.372,0.323655,,
0.372333333,0.3496589,,
0.372666667,0.3518301,,
0.373,0.3465964,,
0.373333333,0.3479153,,
0.373666667,0.3356206,,
0.374,0.3239758,,
0.374333333,0.3648193,,
0.374666667,0.3333469,,
0.375,0.3461023,,
0.375333333,0.3490257,,
0.375666667,0.3476464,,
0.376,0.3179815,,
0.376333333,0.3496564,,
0.376666667,0.3279637,,
0.377,0.35681,,
0.377333333,0.3412922,,
0.377666667,0.3193641,,
0.378,0.3310773,,
0.378333333,0.3478421,,
0.378666667,0.3370509,,
0.379,0.3313385,,
0.379333333,0.3406164,,
0.379666667,0.34774,,
0.38,0.3236965,,
0.380333333,0.3576253,,
0.380666667,0.3302993,,
0.381,0.3508596,,
0.381333333,0.333423,,
0.381666667,0.3391232,,
0.382,0.3408748,,
0.382333333,0.3433737,,
0.382666667,0.3454655,,
0.383,0.3649907,,
0.383333333,0.3222743,,
0.383666667,0.3448845,,
0.384,0.3325205,,
0.384333333,0.3222556,,
0.384666667,0.3325686,,
0.385,0.3456886,,
0.385333333,0.3390826,,
0.385666667,0.3331917,,
0.386,0.3345469,,
0.386333333,0.3410279,,
0.386666667,0.3331475,,
0.387,0.3360595,,
0.387333333,0.3322814,,
0.387666667,0.3472009,,
0.388,0.3283321,,
0.388333333,0.3617116,,
0.388666667,0.336255,,
0.389,0.3392442,,
0.389333333,0.3316763,,
0.389666667,0.355273,,
0.39,0.3291327,,
0.390333333,0.3606254,,
0.390666667,0.3347844,,
0.391,0.3556484,,
0.391333333,0.3163788,,
0.391666667,0.3487173,,
0.392,0.3343786,,
0.392333333,0.3593512,,
0.392666667,0.3134278,,
0.393,0.345467,,
0.393333333,0.3465377,,
0.393666667,0.3307449,,
0.394,0.3314201,,
0.394333333,0.3373153,,
0.394666667,0.3317515,,
0.395,0.349107,,
0.395333333,0.3347744,,
0.395666667,0.3532871,,
0.396,0.317579,,
0.396333333,0.3395548,,
0.396666667,0.3486127,,
0.397,0.3366826,,
0.397333333,0.3423663,,
0.397666667,0.3577517,,
0.398,0.3304742,,
0.398333333,0.3373583,,
0.398666667,0.3581951,,
0.399,0.3337075,,
0.399333333,0.3406658,,
0.399666667,0.3568695,,
0.4,0.3368072,,
0.400333333,0.347049,,
0.400666667,0.3400833,,
0.401,0.3408521,,
0.401333333,0.3259016,,
0.401666667,0.3594443,,
0.402,0.3333012,,
0.402333333,0.3240131,,
0.402666667,0.3311709,,
0.403,0.3416215,,
0.403333333,0.3276699,,
0.403666667,0.346702,,
0.404,0.3317415,,
0.404333333,0.3414754,,
0.404666667,0.3385197,,
0.405,0.3404568,,
0.405333333,0.3328116,,
0.405666667,0.3479776,,
0.406,0.3458833,,
0.406333333,0.339049,,
0.406666667,0.3363126,,
0.407,0.3565559,,
0.407333333,0.3248492,,
0.407666667,0.3638941,,
0.408,0.3585175,,
0.408333333,0.3299571,,
0.408666667,0.3389335,,
0.409,0.3411233,,
0.409333333,0.3448733,,
0.409666667,0.3249158,,
0.41,0.3303852,,
0.410333333,0.3403249,,
0.410666667,0.3378198,,
0.411,0.3361139,,
0.411333333,0.3482561,,
0.411666667,0.3292148,,
0.412,0.3267958,,
0.412333333,0.3352054,,
0.412666667,0.3531484,,
0.413,0.352587,,
0.413333333,0.3203965,,
0.413666667,0.3473874,,
0.414,0.3420005,,
0.414333333,0.3527221,,
0.414666667,0.325331,,
0.415,0.3538606,,
0.415333333,0.333006,,
0.415666667,0.345998,,
0.416,0.3394842,,
0.416333333,0.341821,,
0.416666667,0.3304369,,
0.417,0.3583533,,
0.417333333,0.3269493,,
0.417666667,0.3355235,,
0.418,0.3460477,,
0.418333333,0.3350633,,
0.418666667,0.3342001,,
0.419,0.3444509,,
0.419333333,0.3388379,,
0.419666667,0.3446867,,
0.42,0.3170383,,
0.420333333,0.3404609,,
0.420666667,0.3549833,,
0.421,0.3353789,,
0.421333333,0.3408248,,
0.421666667,0.3288528,,
0.422,0.3334091,,
0.422333333,0.3493205,,
0.422666667,0.3488423,,
0.423,0.3408701,,
0.423333333,0.3477572,,
0.423666667,0.3342349,,
0.424,0.3556288,,
0.424333333,0.3359144,,
0.424666667,0.3456172,,
0.425,0.3406141,,
0.425333333,0.3364067,,
0.425666667,0.3233232,,
0.426,0.3577598,,
0.426333333,0.3315169,,
0.426666667,0.3374366,,
0.427,0.3405674,,
0.427333333,0.3420837,,
0.427666667,0.3444705,,
0.428,0.3194726,,
0.428333333,0.3520097,,
0.428666667,0.3358478,,
0.429,0.3367291,,
0.429333333,0.3396282,,
0.429666667,0.3218411,,
0.43,0.3521453,,
0.430333333,0.3408602,,
0.430666667,0.3369107,,
0.431,0.3454805,,
0.431333333,0.3380948,,
0.431666667,0.3679631,,
0.432,0.3191942,,
0.432333333,0.3560359,,
0.432666667,0.348736,,
0.433,0.3401273,,
0.433333333,0.3365289,,
0.433666667,0.3402738,,
0.434,0.3311321,,
0.434333333,0.3467075,,
0.434666667,0.349623,,
0.435,0.360002,,
0.435333333,0.3161308,,
0.435666667,0.3317451,,
0.436,0.3379435,,
0.436333333,0.3273234,,
0.436666667,0.346239,,
0.437,0.3389369,,
0.437333333,0.3349311,,
0.437666667,0.3248204,,
0.438,0.3432079,,
0.438333333,0.3504715,,
0.438666667,0.3248631,,
0.439,0.3521889,,
0.439333333,0.3394055,,
0.439666667,0.343242,,
0.44,0.3457213,,
0.440333333,0.3464519,,
0.440666667,0.3445825,,
0.441,0.3342171,,
0.441333333,0.3527409,,
0.441666667,0.3364813,,
0.442,0.3447489,,
0.442333333,0.3446977,,
0.442666667,0.3360129,,
0.443,0.3434069,,
0.443333333,0.3327907,,
0.443666667,0.3162477,,
0.444,0.3630272,,
0.444333333,0.3494491,,
0.444666667,0.3200993,,
0.445,0.3381765,,
0.445333333,0.3166465,,
0.445666667,0.3539967,,
0.446,0.3364156,,
0.446333333,0.3296654,,
0.446666667,0.3571997,,
0.447,0.3169675,,
0.447333333,0.3348133,,
0.447666667,0.3771942,,
0.448,0.3290221,,
0.448333333,0.3543564,,
0.448666667,0.3412582,,
0.449,0.3597292,,
0.449333333,0.3238099,,
0.449666667,0.3323327,,
0.45,0.3539045,,
0.450333333,0.342859,,
0.450666667,0.3270169,,
0.451,0.3459268,,
0.451333333,0.3505899,,
0.451666667,0.3313843,,
0.452,0.3499275,,
0.452333333,0.3187186,,
0.452666667,0.3407825,,
0.453,0.3379684,,
0.453333333,0.3367102,,
0.453666667,0.3304789,,
0.454,0.3436387,,
0.454333333,0.358618,,
0.454666667,0.3277877,,
0.455,0.3321972,,
0.455333333,0.3390594,,
0.455666667,0.3424385,,
0.456,0.3531471,,
0.456333333,0.3341165,,
0.456666667,0.3315204,,
0.457,0.3443692,,
0.457333333,0.3555195,,
0.457666667,0.3398382,,
0.458,0.3676267,,
0.458333333,0.3158537,,
0.458666667,0.3312232,,
0.459,0.3614428,,
0.459333333,0.3280615,,
0.459666667,0.3412318,,
0.46,0.3372285,,
0.460333333,0.3403779,,
0.460666667,0.3372625,,
0.461,0.3287784,,
0.461333333,0.3374641,,
0.461666667,0.3460052,,
0.462,0.3252751,,
0.462333333,0.361521,,
0.462666667,0.3351823,,
0.463,0.3332586,,
0.463333333,0.3350848,,
0.463666667,0.3412584,,
0.464,0.3404921,,
0.464333333,0.3519423,,
0.464666667,0.3277671,,
0.465,0.3486475,,
0.465333333,0.36817,,
0.465666667,0.332427,,
0.466,0.3634462,,
0.466333333,0.3308488,,
0.466666667,0.3357247,,
0.467,0.3362721,,
0.467333333,0.3407194,,
0.467666667,0.3354424,,
0.468,0.3450263,,
0.468333333,0.3306383,,
0.468666667,0.3501869,,
0.469,0.3260975,,
0.469333333,0.3406612,,
0.469666667,0.326361,,
0.47,0.3467759,,
0.470333333,0.334568,,
0.470666667,0.3310992,,
0.471,0.3584781,,
0.471333333,0.3242068,,
0.471666667,0.3411482,,
0.472,0.3188281,,
0.472333333,0.3687251,,
0.472666667,0.3310846,,
0.473,0.3257491,,
0.473333333,0.365341,,
0.473666667,0.3385026,,
0.474,0.3423626,,
0.474333333,0.3416956,,
0.474666667,0.3409553,,
0.475,0.3333392,,
0.475333333,0.3263227,,
0.475666667,0.348903,,
0.476,0.3376985,,
0.476333333,0.3524844,,
0.476666667,0.338906,,
0.477,0.3460682,,
0.477333333,0.317099,,
0.477666667,0.344608,,
0.478,0.3164579,,
0.478333333,0.3606246,,
0.478666667,0.3245411,,
0.479,0.3316413,,
0.479333333,0.3500083,,
0.479666667,0.3334416,,
0.48,0.3297195,,
0.480333333,0.3656986,,
0.480666667,0.3236234,,
0.481,0.3514179,,
0.481333333,0.3530975,,
0.481666667,0.3524387,,
0.482,0.3295798,,
0.482333333,0.3357634,,
0.482666667,0.3681974,,
0.483,0.3181491,,
0.483333333,0.3447667,,
0.483666667,0.3531287,,
0.484,0.3321471,,
0.484333333,0.3474849,,
0.484666667,0.3299421,,
0.485,0.3312356,,
0.485333333,0.344046,,
0.485666667,0.3260117,,
0.486,0.340735,,
0.486333333,0.3530917,,
0.486666667,0.3278516,,
0.487,0.3389559,,
0.487333333,0.3277687,,
0.487666667,0.3356827,,
0.488,0.3332059,,
0.488333333,0.3478806,,
0.488666667,0.3514808,,
0.489,0.3388186,,
0.489333333,0.3343457,,
0.489666667,0.3596829,,
0.49,0.3568924,,
0.490333333,0.301709,,
0.490666667,0.3682062,,
0.491,0.3309993,,
0.491333333,0.3319498,,
0.491666667,0.3548382,,
0.492,0.3282115,,
0.492333333,0.3511274,,
0.492666667,0.3376677,,
0.493,0.3358142,,
0.493333333,0.3379952,,
0.493666667,0.3461014,,
0.494,0.3348445,,
0.494333333,0.3272415,,
0.494666667,0.3382464,,
0.495,0.3269249,,
0.495333333,0.3434965,,
0.495666667,0.3330088,,
0.496,0.3481856,,
0.496333333,0.3301446,,
0.496666667,0.3303832,,
0.497,0.3567968,,
0.497333333,0.3308086,,
0.497666667,0.3513307,,
0.498,0.3439823,,
0.498333333,0.3281392,,
0.498666667,0.3406647,,
0.499,0.3452267,,
0.499333333,0.3477967,,
0.499666667,0.3357726,,
0.5,0.3308312,,
0.500333333,0.3678519,,
0.500666667,0.3303077,,
0.501,0.3311678,,
0.501333333,0.3438914,,
0.501666667,0.3348063,,
0.502,0.3376198,,
0.502333333,0.3343765,,
0.502666667,0.3440419,,
0.503,0.336406,,
0.503333333,0.3395919,,
0.503666667,0.3413704,,
0.504,0.3499901,,
0.504333333,0.3183986,,
0.504666667,0.3447407,,
0.505,0.3421337,,
0.505333333,0.3308439,,
0.505666667,0.3632958,,
0.506,0.3263833,,
0.506333333,0.336886,,
0.506666667,0.3567205,,
0.507,0.331172,,
0.507333333,0.3422317,,
0.507666667,0.3486245,,
0.508,0.3255364,,
0.508333333,0.3596716,,
0.508666667,0.3291606,,
0.509,0.3427494,,
0.509333333,0.351057,,
0.509666667,0.3449317,,
0.51,0.3234348,,
0.510333333,0.3455045,,
0.510666667,0.3393357,,
0.511,0.3281458,,
0.511333333,0.3535219,,
0.511666667,0.3210096,,
0.512,0.3535324,,
0.512333333,0.3186818,,
0.512666667,0.3322345,,
0.513,0.3364049,,
0.513333333,0.3464501,,
0.513666667,0.3488765,,
0.514,0.3444886,,
0.514333333,0.3159402,,
0.514666667,0.3622071,,
0.515,0.3557439,,
0.515333333,0.3275601,,
0.515666667,0.3436563,,
0.516,0.3568346,,
0.516333333,0.320143,,
0.516666667,0.3438771,,
0.517,0.3423306,,
0.517333333,0.336982,,
0.517666667,0.3506741,,
0.518,0.3438503,,
0.518333333,0.3279768,,
0.518666667,0.3449406,,
0.519,0.3241583,,
0.519333333,0.3350343,,
0.519666667,0.3545324,,
0.52,0.3265323,,
0.520333333,0.3415132,,
0.520666667,0.3412905,,
0.521,0.3235477,,
0.521333333,0.3401153,,
0.521666667,0.3552874,,
0.522,0.3408449,,
0.522333333,0.3575666,,
0.522666667,0.3329152,,
0.523,0.3381053,,
0.523333333,0.3466367,,
0.523666667,0.3449654,,
0.524,0.3312362,,
0.524333333,0.3303235,,
0.524666667,0.3673912,,
0.525,0.3436138,,
0.525333333,0.3361459,,
0.525666667,0.3357746,,
0.526,0.3453351,,
0.526333333,0.3426453,,
0.526666667,0.3321424,,
0.527,0.3622053,,
0.527333333,0.313677,,
0.527666667,0.3487785,,
0.528,0.323495,,
0.528333333,0.3454545,,
0.528666667,0.3290867,,
0.529,0.323218,,
0.529333333,0.3593928,,
0.529666667,0.3364964,,
0.53,0.3267705,,
0.530333333,0.3568633,,
0.530666667,0.3364645,,
0.531,0.3229372,,
0.531333333,0.3608411,,
0.531666667,0.3383115,,
0.532,0.3440952,,
0.532333333,0.3352054,,
0.532666667,0.3614639,,
0.533,0.337913,,
0.533333333,0.3309745,,
0.533666667,0.3359956,,
0.534,0.3433605,,
0.534333333,0.3220311,,
0.534666667,0.3477482,,
0.535,0.3519047,,
0.535333333,0.3515988,,
0.535666667,0.3525746,,
0.536,0.298205,,
0.536333333,0.3428595,,
0.536666667,0.3370112,,
0.537,0.3403029,,
0.537333333,0.3428113,,
0.537666667,0.3394772,,
0.538,0.3327095,,
0.538333333,0.3360105,,
0.538666667,0.3417509,,
0.539,0.3511946,,
0.539333333,0.3335534,,
0.539666667,0.3436876,,
0.54,0.3304759,,
0.540333333,0.3457442,,
0.540666667,0.354402,,
0.541,0.3432406,,
0.541333333,0.3287108,,
0.541666667,0.3640427,,
0.542,0.3220062,,
0.542333333,0.3449617,,
0.542666667,0.3258252,,
0.543,0.3424623,,
0.543333333,0.3529311,,
0.543666667,0.3210378,,
0.544,0.3583742,,
0.544333333,0.3225324,,
0.544666667,0.340307,,
0.545,0.325931,,
0.545333333,0.3436576,,
0.545666667,0.3171989,,
0.546,0.3426108,,
0.546333333,0.3452817,,
0.546666667,0.3288918,,
0.547,0.3630851,,
0.547333333,0.3397779,,
0.547666667,0.3316402,,
0.548,0.342358,,
0.548333333,0.3400721,,
0.548666667,0.3541159,,
0.549,0.3394508,,
0.549333333,0.3219432,,
0.549666667,0.3628356,,
0.55,0.3458088,,
0.550333333,0.3418365,,
0.550666667,0.3357691,,
0.551,0.3429066,,
0.551333333,0.3275738,,
0.551666667,0.3602606,,
0.552,0.3269502,,
0.552333333,0.3414426,,
0.552666667,0.3169748,,
0.553,0.3458713,,
0.553333333,0.3374832,,
0.553666667,0.33418,,
0.554,0.332038,,
0.554333333,0.3373868,,
0.554666667,0.3367956,,
0.555,0.3477363,,
0.555333333,0.3244327,,
0.555666667,0.362183,,
0.556,0.3264329,,
0.556333333,0.3406948,,
0.556666667,0.3554654,,
0.557,0.3389395,,
0.557333333,0.3508553,,
0.557666667,0.3343253,,
0.558,0.3469987,,
0.558333333,0.348637,,
0.558666667,0.3521465,,
0.559,0.3370997,,
0.559333333,0.3372805,,
0.559666667,0.3500095,,
0.56,0.3198066,,
0.560333333,0.3514543,,
0.560666667,0.3188244,,
0.561,0.341749,,
0.561333333,0.3229459,,
0.561666667,0.3688507,,
0.562,0.3157166,,
0.562333333,0.3627072,,
0.562666667,0.3186249,,
0.563,0.3394855,,
0.563333333,0.3427536,,
0.563666667,0.3406235,,
0.564,0.3390161,,
0.564333333,0.3478478,,
0.564666667,0.3309722,,
0.565,0.3614658,,
0.565333333,0.3252715,,
0.565666667,0.3627379,,
0.566,0.3303103,,
0.566333333,0.3435643,,
0.566666667,0.3461322,,
0.567,0.3345697,,
0.567333333,0.3215003,,
0.567666667,0.3548347,,
0.568,0.3417826,,
0.568333333,0.3450903,,
0.568666667,0.328859,,
0.569,0.3435895,,
0.569333333,0.3371286,,
0.569666667,0.326261,,
0.57,0.3412435,,
0.570333333,0.3378942,,
0.570666667,0.3404557,,
0.571,0.3451934,,
0.571333333,0.3284664,,
0.571666667,0.3457377,,
0.572,0.3297917,,
0.572333333,0.3392851,,
0.572666667,0.3347874,,
0.573,0.3543446,,
0.573333333,0.3469114,,
0.573666667,0.3426174,,
0.574,0.3477228,,
0.574333333,0.3452405,,
0.574666667,0.3229609,,
0.575,0.350226,,
0.575333333,0.3426436,,
0.575666667,0.3387046,,
0.576,0.3520587,,
0.576333333,0.3108258,,
0.576666667,0.3382854,,
0.577,0.3429036,,
0.577333333,0.3620219,,
0.577666667,0.3144935,,
0.578,0.3280996,,
0.578333333,0.3297288,,
0.578666667,0.3469089,,
0.579,0.3331112,,
0.579333333,0.3444413,,
0.579666667,0.3313074,,
0.58,0.3505285,,
0.580333333,0.3331854,,
0.580666667,0.3460975,,
0.581,0.3470792,,
0.581333333,0.3328736,,
0.581666667,0.3599888,,
0.582,0.3490371,,
0.582333333,0.3373533,,
0.582666667,0.3437155,,
0.583,0.3435446,,
0.583333333,0.331553,,
0.583666667,0.3545134,,
0.584,0.3333322,,
0.584333333,0.3449361,,
0.584666667,0.3216493,,
0.585,0.3456773,,
0.585333333,0.3233482,,
0.585666667,0.3560284,,
0.586,0.319814,,
0.586333333,0.3450069,,
0.586666667,0.3362521,,
0.587,0.3384744,,
0.587333333,0.3207733,,
0.587666667,0.3530796,,
0.588,0.324579,,
0.588333333,0.353983,,
0.588666667,0.3375932,,
0.589,0.3336254,,
0.589333333,0.3452356,,
0.589666667,0.3429248,,
0.59,0.3524835,,
0.590333333,0.3432872,,
0.590666667,0.3447173,,
0.591,0.3423992,,
0.591333333,0.3374132,,
0.591666667,0.3319652,,
0.592,0.353009,,
0.592333333,0.3407672,,
0.592666667,0.3365029,,
0.593,0.3379675,,
0.593333333,0.3361988,,
0.593666667,0.3323041,,
0.594,0.3379574,,
0.594333333,0.3638965,,
0.594666667,0.3307612,,
0.595,0.3429181,,
0.595333333,0.3196795,,
0.595666667,0.3475348,,
0.596,0.3241657,,
0.596333333,0.362515,,
0.596666667,0.3315664,,
0.597,0.336843,,
0.597333333,0.3287437,,
0.597666667,0.3620465,,
0.598,0.3402307,,
0.598333333,0.3324554,,
0.598666667,0.3452408,,
0.599,0.3406332,,
0.599333333,0.340297,,
0.599666667,0.3435344,,
0.6,0.3459197,,
0.600333333,0.3399341,,
0.600666667,0.3466891,,
0.601,0.3264784,,
0.601333333,0.3419797,,
0.601666667,0.3322359,,
0.602,0.3268089,,
0.602333333,0.3390808,,
0.602666667,0.3412576,,
0.603,0.3420881,,
0.603333333,0.3352408,,
0.603666667,0.3445599,,
0.604,0.3198215,,
0.604333333,0.3483098,,
0.604666667,0.3227424,,
0.605,0.334024,,
0.605333333,0.340609,,
0.605666667,0.3629304,,
0.606,0.3222931,,
0.606333333,0.3585849,,
0.606666667,0.3267516,,
0.607,0.3521899,,
0.607333333,0.3538675,,
0.607666667,0.3257196,,
0.608,0.3527664,,
0.608333333,0.3303379,,
0.608666667,0.3631645,,
0.609,0.3258021,,
0.609333333,0.3361869,,
0.609666667,0.3391175,,
0.61,0.3336037,,
0.610333333,0.3417702,,
0.610666667,0.3302057,,
0.611,0.3484667,,
0.611333333,0.3132428,,
0.611666667,0.3565774,,
0.612,0.3279228,,
0.612333333,0.3450086,,
0.612666667,0.3514785,,
0.613,0.3263097,,
0.613333333,0.3470455,,
0.613666667,0.3367766,,
0.614,0.3427452,,
0.614333333,0.3538048,,
0.614666667,0.3453857,,
0.615,0.3311981,,
0.615333333,0.3428707,,
0.615666667,0.3391251,,
0.616,0.3477515,,
0.616333333,0.3423564,,
0.616666667,0.3317121,,
0.617,0.3363401,,
0.617333333,0.3498618,,
0.617666667,0.3300007,,
0.618,0.3492511,,
0.618333333,0.3427429,,
0.618666667,0.308038,,
0.619,0.3555436,,
0.619333333,0.3508424,,
0.619666667,0.3203674,,
0.62,0.3335479,,
0.620333333,0.3608279,,
0.620666667,0.3272022,,
0.621,0.3400107,,
0.621333333,0.3325235,,
0.621666667,0.338965,,
0.622,0.3363152,,
0.622333333,0.3280675,,
0.622666667,0.3448772,,
0.623,0.3585084,,
0.623333333,0.3500909,,
0.623666667,0.3466943,,
0.624,0.3386797,,
0.624333333,0.3366143,,
0.624666667,0.3255701,,
0.625,0.3619184,,
0.625333333,0.3410811,,
0.625666667,0.3478675,,
0.626,0.3170239,,
0.626333333,0.3437333,,
0.626666667,0.3364373,,
0.627,0.3510326,,
0.627333333,0.3272666,,
0.627666667,0.344104,,
0.628,0.321592,,
0.628333333,0.3381867,,
0.628666667,0.3470131,,
0.629,0.3317951,,
0.629333333,0.3334524,,
0.629666667,0.3576086,,
0.63,0.3166096,,
0.630333333,0.3613714,,
0.630666667,0.3232666,,
0.631,0.3520787,,
0.631333333,0.3328078,,
0.631666667,0.3535195,,
0.632,0.3368717,,
0.632333333,0.3286988,,
0.632666667,0.3423246,,
0.633,0.3664892,,
0.633333333,0.3234686,,
0.633666667,0.3266974,,
0.634,0.339926,,
0.634333333,0.3576297,,
0.634666667,0.3278376,,
0.635,0.3355112,,
0.635333333,0.3495298,,
0.635666667,0.3286775,,
0.636,0.334601,,
0.636333333,0.3492068,,
0.636666667,0.3138094,,
0.637,0.356994,,
0.637333333,0.3247021,,
0.637666667,0.3279709,,
0.638,0.3467706,,
0.638333333,0.3475257,,
0.638666667,0.3349997,,
0.639,0.3244818,,
0.639333333,0.344656,,
0.639666667,0.3499968,,
0.64,0.3423131,,
0.640333333,0.3258056,,
0.640666667,0.3596922,,
0.641,0.3494272,,
0.641333333,0.3376735,,
0.641666667,0.3366106,,
0.642,0.3318687,,
0.642333333,0.347738,,
0.642666667,0.3261324,,
0.643,0.3374816,,
0.643333333,0.345764,,
0.643666667,0.3474163,,
0.644,0.3244968,,
0.644333333,0.3470071,,
0.644666667,0.3299534,,
0.645,0.3338632,,
0.645333333,0.3597296,,
0.645666667,0.3208243,,
0.646,0.338214,,
0.646333333,0.3243566,,
0.646666667,0.358918,,
0.647,0.3398441,,
0.647333333,0.3327703,,
0.647666667,0.3574891,,
0.648,0.3356406,,
0.648333333,0.3304027,,
0.648666667,0.3488153,,
0.649,0.3474892,,
0.649333333,0.3373025,,
0.649666667,0.3562467,,
0.65,0.3384911,,
0.650333333,0.3323838,,
0.650666667,0.3476423,,
0.651,0.3447707,,
0.651333333,0.3282946,,
0.651666667,0.3449529,,
0.652,0.3236328,,
0.652333333,0.3366498,,
0.652666667,0.3319462,,
0.653,0.3452459,,
0.653333333,0.3310679,,
0.653666667,0.3415865,,
0.654,0.3165661,,
0.654333333,0.3528934,,
0.654666667,0.3557823,,
0.655,0.3378562,,
0.655333333,0.3479488,,
0.655666667,0.3465076,,
0.656,0.3404153,,
0.656333333,0.3442912,,
0.656666667,0.3296538,,
0.657,0.3513625,,
0.657333333,0.3361556,,
0.657666667,0.3446788,,
0.658,0.3402211,,
0.658333333,0.353007,,
0.658666667,0.347087,,
0.659,0.3235397,,
0.659333333,0.3505813,,
0.659666667,0.3471842,,
0.66,0.3300941,,
0.660333333,0.3422097,,
0.660666667,0.3369234,,
0.661,0.3347376,,
0.661333333,0.3303771,,
0.661666667,0.3366634,,
0.662,0.3297587,,
0.662333333,0.3478207,,
0.662666667,0.3441721,,
0.663,0.3260725,,
0.663333333,0.351778,,
0.663666667,0.3289336,,
0.664,0.3585044,,
0.664333333,0.3497995,,
0.664666667,0.328214,,
0.665,0.3413406,,
0.665333333,0.3474489,,
0.665666667,0.3296281,,
0.666,0.3510727,,
0.666333333,0.3348448,,
0.666666667,0.3380038,,
0.667,0.3591708,,
0.667333333,0.3309485,,
0.667666667,0.3431437,,
0.668,0.338266,,
0.668333333,0.3278008,,
0.668666667,0.3350597,,
0.669,0.3605542,,
0.669333333,0.3152375,,
0.669666667,0.3522471,,
0.67,0.3134165,,
0.670333333,0.3546146,,
0.670666667,0.3466516,,
0.671,0.324089,,
0.671333333,0.3389518,,
0.671666667,0.3464884,,
0.672,0.3377639,,
0.672333333,0.3420436,,
0.672666667,0.3453115,,
0.673,0.3555842,,
0.673333333,0.3366052,,
0.673666667,0.3405708,,
0.674,0.3501057,,
0.674333333,0.3352106,,
0.674666667,0.3417192,,
0.675,0.3540428,,
0.675333333,0.3409056,,
0.675666667,0.3302747,,
0.676,0.3503693,,
0.676333333,0.3307816,,
0.676666667,0.3324516,,
0.677,0.3376558,,
0.677333333,0.3492399,,
0.677666667,0.3383634,,
0.678,0.3309888,,
0.678333333,0.3337293,,
0.678666667,0.3318788,,
0.679,0.3330778,,
0.679333333,0.3444765,,
0.679666667,0.3343663,,
0.68,0.3489189,,
0.680333333,0.3325717,,
0.680666667,0.3347092,,
0.681,0.350381,,
0.681333333,0.3449282,,
0.681666667,0.3226881,,
0.682,0.3449229,,
0.682333333,0.3439213,,
0.682666667,0.3455961,,
0.683,0.3380434,,
0.683333333,0.3494752,,
0.683666667,0.3415436,,
0.684,0.3456736,,
0.684333333,0.3446323,,
0.684666667,0.325164,,
0.685,0.3247605,,
0.685333333,0.3425367,,
0.685666667,0.3287839,,
0.686,0.3566843,,
0.686333333,0.3311579,,
0.686666667,0.3410167,,
0.687,0.3413246,,
0.687333333,0.3215106,,
0.687666667,0.3421461,,
0.688,0.3516059,,
0.688333333,0.3423357,,
0.688666667,0.3283053,,
0.689,0.3438424,,
0.689333333,0.3289269,,
0.689666667,0.3424383,,
0.69,0.3622379,,
0.690333333,0.3286992,,
0.690666667,0.345653,,
0.691,0.3364158,,
0.691333333,0.3471874,,
0.691666667,0.3497131,,
0.692,0.3182068,,
0.692333333,0.352457,,
0.692666667,0.3247086,,
0.693,0.3563863,,
0.693333333,0.3274004,,
0.693666667,0.3386629,,
0.694,0.3506603,,
0.694333333,0.3404721,,
0.694666667,0.3236837,,
0.695,0.3237734,,
0.695333333,0.348632,,
0.695666667,0.3289668,,
0.696,0.3462808,,
0.696333333,0.34962,,
0.696666667,0.3463027,,
0.697,0.319633,,
0.697333333,0.3413453,,
0.697666667,0.3416828,,
0.698,0.3363027,,
0.698333333,0.3784738,,
0.698666667,0.310856,,
0.699,0.3607375,,
0.699333333,0.320356,,
0.699666667,0.3500745,,
0.7,0.3410337,,
0.700333333,0.3591241,,
0.700666667,0.3350565,,
0.701,0.3373926,,
0.701333333,0.325815,,
0.701666667,0.341514,,
0.702,0.3495353,,
0.702333333,0.3284816,,
0.702666667,0.3196119,,
0.703,0.361877,,
0.703333333,0.3380753,,
0.703666667,0.3379842,,
0.704,0.3349296,,
0.704333333,0.3260714,,
0.704666667,0.3475735,,
0.705,0.3461993,,
0.705333333,0.3494097,,
0.705666667,0.326438,,
0.706,0.3424872,,
0.706333333,0.3439615,,
0.706666667,0.3446915,,
0.707,0.3444728,,
0.707333333,0.3455897,,
0.707666667,0.3377335,,
0.708,0.3462274,,
0.708333333,0.3428768,,
0.708666667,0.3274643,,
0.709,0.3525256,,
0.709333333,0.3230635,,
0.709666667,0.3535613,,
0.71,0.3263828,,
0.710333333,0.3577465,,
0.710666667,0.3167047,,
0.711,0.3526032,,
0.711333333,0.3184999,,
0.711666667,0.3414198,,
0.712,0.3263488,,
0.712333333,0.3505473,,
